tracklet_id,flight_id,cls,n_steps,n_obs,mean_dir_deg,R,rayleigh_p,median_inlier,disp_px,trusted
1974,225,2,3,4,89.41,0.9999,0.033393,0.9391,411.72,False
1975,225,2,2,3,327.53,0.9902,0.144601,0.9401,19.82,False
1976,225,2,3,4,84.69,0.9219,0.066507,0.9391,593.39,False
1977,225,2,2,3,76.35,0.9455,0.180594,0.9401,70.19,False
1978,225,2,9,10,333.28,0.4905,0.113516,0.8845,636.87,False
1979,225,2,8,9,236.54,0.2701,0.572834,0.8853,464.19,False
1980,225,2,6,7,261.25,0.5102,0.216696,0.8817,74.5,False
1981,225,2,1,2,253.21,1.0,0.512221,0.8861,0.51,False
1982,225,2,3,4,348.8,0.3544,0.7225,0.8861,8.55,False
1983,225,2,3,4,284.86,0.9988,0.033769,0.8861,79.41,False
1984,226,2,20,21,39.38,0.2116,0.413552,0.6272,1.98,False
1985,226,2,53,54,293.83,0.1578,0.268229,0.7261,387.05,False
1986,226,2,32,33,318.2,0.4571,0.000948,0.7555,16.34,False
1987,226,2,30,31,317.45,0.4618,0.001278,0.7555,14.45,False
1988,227,2,47,48,256.92,0.0548,0.869628,0.757,833.28,False
1989,227,2,21,22,271.94,0.247,0.28093,0.7384,80.2,False
1990,227,2,17,18,187.94,0.2079,0.486283,0.746,73.35,False
1991,227,2,45,46,188.61,0.0737,0.785202,0.7588,534.21,False
1992,227,2,39,40,18.24,0.0467,0.919476,0.7489,892.29,False
1993,227,2,24,25,233.91,0.0942,0.81146,0.7951,182.99,False
1994,227,2,15,16,300.61,0.1634,0.677327,0.7259,9.54,False
1995,228,2,10,11,293.81,0.045,0.980935,0.7253,4.43,False
1996,228,2,41,42,281.36,0.2803,0.038913,0.847,152.61,False
1997,228,2,40,41,268.62,0.2466,0.08717,0.8411,289.49,False
1998,228,2,48,49,260.46,0.1322,0.434393,0.8146,417.83,False
1999,228,2,8,9,142.4,0.1093,0.91396,0.6091,89.95,False
2000,229,2,12,13,204.49,0.3614,0.211886,0.7839,458.76,False
2001,229,2,11,12,204.42,0.4223,0.140975,0.7908,169.28,False
2002,229,2,8,9,302.63,0.0713,0.962464,0.8233,223.08,False
2003,229,2,10,11,193.8,0.3663,0.267604,0.7839,10.98,False
2004,229,2,11,12,189.03,0.2986,0.383939,0.7908,103.33,False
2005,229,2,11,12,216.47,0.2479,0.519205,0.7908,338.19,False
2006,229,2,9,10,154.96,0.2809,0.504547,0.7908,80.23,False
2007,229,2,0,1,,0.0,1.0,0.0,0.0,False
2008,229,2,9,10,199.18,0.5234,0.081999,0.7908,157.94,False
2009,229,2,7,8,243.73,0.2804,0.593776,0.7908,110.23,False
2010,229,2,51,52,229.0,0.2154,0.093526,0.762,396.37,False
2011,229,2,10,11,253.45,0.1138,0.883767,0.7782,87.05,False
2012,229,2,7,8,211.39,0.288,0.576785,0.7657,169.31,False
2013,229,2,8,9,321.52,0.16,0.824257,0.8302,119.64,False
2014,229,2,7,8,287.1,0.1412,0.877727,0.8301,8.47,False
2015,229,2,10,11,206.39,0.2213,0.624435,0.8302,86.5,False
2016,229,2,34,35,269.61,0.1636,0.405296,0.794,28.22,False
2017,229,2,8,9,0.63,0.278,0.553935,0.8302,145.92,False
2018,229,2,7,8,225.98,0.3737,0.390721,0.8303,206.28,False
2019,229,2,7,8,141.49,0.1489,0.864989,0.8303,56.34,False
2020,229,2,22,23,103.13,0.2913,0.155001,0.8275,230.88,False
2021,229,2,7,8,89.7,0.5102,0.163963,0.8303,11.88,False
2022,229,2,32,33,280.71,0.2509,0.13336,0.794,166.81,False
2023,229,2,5,6,266.32,0.1538,0.898229,0.8301,33.74,False
2024,229,2,10,11,81.77,0.3516,0.297796,0.7583,161.39,False
2025,229,2,20,21,110.1,0.2578,0.267737,0.7583,46.1,False
2026,229,2,20,21,154.27,0.1807,0.526148,0.7583,223.01,False
2027,229,2,20,21,265.89,0.1012,0.818611,0.7583,116.15,False
2028,229,2,12,13,77.67,0.2186,0.573554,0.7756,58.18,False
2029,229,2,19,20,171.13,0.146,0.67253,0.762,404.79,False
2030,229,2,18,19,175.01,0.0639,0.931021,0.7708,8.29,False
2031,229,2,18,19,213.56,0.0597,0.939493,0.7708,158.24,False
2032,229,2,6,7,196.77,0.2528,0.699604,0.7491,337.61,False
2033,229,2,6,7,265.43,0.3237,0.553465,0.7491,83.86,False
2034,229,2,6,7,261.94,0.1941,0.811077,0.7491,8.39,False
2035,229,2,6,7,268.89,0.273,0.658446,0.7491,115.33,False
2036,230,2,33,34,287.88,0.5908,4e-06,0.761,499.53,True
2037,230,2,13,14,25.26,0.1878,0.641077,0.6989,122.93,False
2038,230,2,2,3,90.76,0.5208,0.646074,0.7146,151.46,False
2039,230,2,10,11,343.45,0.1755,0.744612,0.7358,202.38,False
2040,230,2,12,13,234.42,0.0934,0.904237,0.7647,209.75,False
2041,230,2,0,1,,0.0,1.0,0.0,0.0,False
2042,230,2,34,35,104.59,0.0515,0.914767,0.7369,12.47,False
2043,230,2,35,36,95.19,0.0622,0.875016,0.7363,96.48,False
2044,231,1,21,22,189.46,0.0659,0.914793,0.5819,91.43,False
2045,231,1,21,22,119.31,0.1448,0.649104,0.5819,35.3,False
2046,231,1,44,45,41.86,0.1483,0.382095,0.7705,12.73,False
2047,231,1,18,19,264.66,0.2036,0.480599,0.659,10.81,False
2048,231,1,16,17,245.03,0.1754,0.618575,0.5673,307.43,False
2049,232,1,35,36,334.44,0.4073,0.002534,0.7001,581.64,False
2050,232,1,25,26,255.42,0.2335,0.258265,0.7728,589.81,False
2051,232,1,29,30,263.82,0.152,0.515459,0.7562,380.12,False
2052,232,1,0,1,,0.0,1.0,0.0,0.0,False
2053,232,1,12,13,349.14,0.2492,0.484062,0.6999,454.98,False
2054,232,1,11,12,336.39,0.2879,0.411203,0.6996,712.64,False
2055,232,1,4,5,245.91,0.4985,0.396475,0.6831,190.27,False
2056,232,1,2,3,322.3,0.551,0.611182,0.6811,106.73,False
2057,232,1,5,6,99.05,0.7827,0.037671,0.7437,4.45,False
2058,232,1,0,1,,0.0,1.0,0.0,0.0,False
2059,232,1,4,5,10.48,0.0055,0.999894,0.5391,4.26,False
2060,232,1,32,33,58.72,0.34,0.023507,0.5391,377.78,False
2061,232,1,8,9,35.01,0.3934,0.299241,0.7294,110.43,False
2062,232,1,2,3,345.51,0.9655,0.163946,0.2967,6.79,False
2063,232,1,7,8,146.93,0.3648,0.409015,0.4986,44.24,False
2064,234,1,8,9,191.75,0.3412,0.407189,0.5759,4.75,False
2065,234,1,10,11,36.37,0.529,0.057195,0.6032,732.72,False
2066,234,1,34,35,98.68,0.3496,0.0146,0.6648,222.8,False
2067,234,1,2,3,334.74,0.768,0.357371,0.8546,8.37,False
2068,234,1,16,17,219.3,0.15,0.704301,0.6484,190.12,False
2069,234,1,9,10,234.44,0.0271,0.99375,0.7316,14.87,False
2070,234,1,30,31,191.03,0.222,0.229331,0.6138,1296.24,False
2071,234,1,14,15,100.74,0.3218,0.238182,0.6436,996.95,False
2072,234,1,5,6,80.52,0.3301,0.604033,0.7212,118.82,False
2073,234,1,7,8,118.95,0.2044,0.759791,0.6998,12.3,False
2074,236,0,58,59,82.9,0.0833,0.670777,0.3156,1749.56,False
2075,236,0,12,13,4.68,0.0571,0.963191,0.5436,7.57,False
2076,236,0,4,5,254.01,0.931,0.018816,0.4658,7.59,False
2077,236,0,6,7,188.27,0.7355,0.031317,0.576,8.24,True
2078,237,0,56,57,340.03,0.2303,0.050658,0.3273,931.93,False
2079,237,0,8,9,179.7,0.4283,0.236713,0.5337,345.13,False
2080,237,0,5,6,234.96,0.1908,0.847365,0.5385,6.72,False
2081,237,0,7,8,202.6,0.4,0.338768,0.5632,8.02,False
2082,238,0,59,60,303.39,0.0919,0.609533,0.344,57.95,False
2083,238,0,8,9,140.15,0.1219,0.894037,0.4256,216.69,False
2084,238,0,4,5,173.3,0.5391,0.334993,0.4873,231.7,False
2085,240,0,60,61,294.91,0.1969,0.097281,0.335,922.64,False
2086,240,0,24,25,332.65,0.5305,0.000785,0.4132,42.72,False
2087,240,0,14,15,247.09,0.3887,0.120067,0.3869,7.9,False
2088,240,0,7,8,287.96,0.2991,0.551685,0.3983,74.32,False
2089,240,0,15,16,315.13,0.4202,0.068612,0.3788,26.58,False
2090,240,0,14,15,246.24,0.1731,0.665413,0.4153,211.84,False
2091,240,0,5,6,120.53,0.246,0.75824,0.366,0.95,False
2092,241,0,56,57,33.76,0.2146,0.075317,0.231,392.1,False
2093,241,0,13,14,261.09,0.2526,0.444752,0.3379,66.64,False
2094,241,0,8,9,152.56,0.2154,0.703208,0.4928,7.79,False
2095,241,0,4,5,231.34,0.1281,0.943696,0.2993,174.9,False
2096,241,0,10,11,120.12,0.2023,0.675184,0.5357,296.9,False
2097,241,0,7,8,166.8,0.4179,0.30559,0.5436,237.78,False
2098,242,0,18,19,30.51,0.4472,0.025004,0.058,1050.92,False
2099,242,0,5,6,227.22,0.2252,0.79333,0.0533,600.66,False
2100,242,0,20,21,132.58,0.5275,0.002865,0.1213,976.49,False
2101,242,0,1,2,208.65,1.0,0.512221,0.0533,153.87,False
2102,242,0,0,1,,0.0,1.0,0.0,0.0,False
2103,242,0,0,1,,0.0,1.0,0.0,0.0,False
2104,242,0,26,27,186.36,0.1231,0.678653,0.1804,466.87,False
2105,242,0,15,16,198.5,0.4344,0.056535,0.1277,245.09,False
2106,242,0,22,23,110.76,0.199,0.423242,0.1356,556.61,False
2107,242,0,12,13,190.36,0.4356,0.101208,0.1096,256.94,False
2108,242,0,11,12,181.57,0.4244,0.138016,0.1104,342.75,False
2109,242,0,11,12,173.4,0.1938,0.671637,0.1434,283.51,False
2110,242,0,11,12,78.16,0.1659,0.747503,0.1434,132.29,False
2111,242,0,3,4,318.01,0.4589,0.573988,0.7006,1.17,False
2112,242,0,5,6,242.77,0.3147,0.633174,0.5752,226.25,False
2113,242,0,0,1,,0.0,1.0,0.0,0.0,False
2114,242,0,0,1,,0.0,1.0,0.0,0.0,False
2115,242,0,4,5,322.59,0.7716,0.086234,0.2357,102.33,False
2116,242,0,0,1,,0.0,1.0,0.0,0.0,False
2117,242,0,0,1,,0.0,1.0,0.0,0.0,False
2118,242,0,0,1,,0.0,1.0,0.0,0.0,False
2119,244,1,14,15,293.47,0.0659,0.942998,0.1691,1026.63,False
2120,244,1,15,16,145.47,0.3333,0.190794,0.5917,441.73,False
2121,244,1,28,29,327.67,0.2631,0.144222,0.4575,603.98,False
2122,244,1,15,16,358.93,0.1021,0.859377,0.5917,124.36,False
2123,244,1,4,5,57.79,0.6126,0.235785,0.6841,11.06,False
2124,244,1,8,9,101.51,0.3292,0.433993,0.3885,144.34,False
2125,244,1,30,31,268.14,0.365,0.017116,0.227,821.57,False
2126,244,1,6,7,197.84,0.1002,0.946031,0.3894,14.07,False
2127,244,1,2,3,114.92,0.935,0.189592,0.1908,1568.89,False
2128,245,1,33,34,64.71,0.1214,0.618408,0.4327,1088.43,False
2129,245,1,7,8,170.37,0.4523,0.246637,0.4476,151.6,False
2130,245,1,21,22,202.76,0.2167,0.377685,0.5372,589.47,False
2131,245,1,6,7,86.13,0.0633,0.978148,0.6312,8.35,False
2132,245,1,5,6,210.48,0.3711,0.526527,0.5372,6.93,False
2133,245,1,13,14,257.99,0.1221,0.829286,0.3755,8.12,False
2134,245,1,24,25,127.29,0.1662,0.520292,0.2202,1406.54,False
2135,245,1,0,1,,0.0,1.0,0.0,0.0,False
2136,246,1,61,62,15.73,0.2152,0.058812,0.8447,995.93,False
2137,246,1,63,64,40.16,0.3597,0.000233,0.8443,942.98,False
2138,246,1,7,8,88.08,0.8879,0.001077,0.7022,394.78,True
2139,246,1,19,20,71.14,0.6479,0.000148,0.8516,491.42,True
2140,246,1,17,18,78.47,0.7261,3.2e-05,0.8447,632.51,True
2141,246,1,27,28,71.97,0.695,0.0,0.8516,777.86,True
2142,246,1,60,61,30.3,0.1761,0.155799,0.8481,917.55,False
2143,246,1,59,60,83.03,0.1733,0.170181,0.8516,877.95,False
2144,246,1,14,15,38.92,0.5582,0.01025,0.8342,640.1,True
2145,246,1,12,13,34.3,0.2836,0.389188,0.8091,229.37,False
2146,246,1,19,20,319.74,0.4803,0.010682,0.9382,240.32,False
2147,246,1,35,36,278.21,0.0836,0.785336,0.8236,42.27,False
2148,246,1,29,30,121.14,0.0953,0.771331,0.8915,480.83,False
2149,246,1,33,34,111.64,0.1216,0.617313,0.8236,101.01,False
2150,247,2,9,10,300.17,0.3997,0.243211,0.6667,338.27,False
2151,247,2,29,30,19.29,0.1684,0.44311,0.6053,327.48,False
2152,247,2,11,12,350.11,0.1594,0.764478,0.655,140.33,False
2153,247,2,10,11,228.94,0.2549,0.53401,0.6609,4.44,False
2154,247,2,12,13,306.49,0.3409,0.252669,0.6454,332.59,False
2155,247,2,3,4,335.83,0.3169,0.772165,0.6811,1.27,False
2156,247,2,10,11,148.98,0.2736,0.484667,0.6609,340.65,False
2157,247,2,13,14,244.12,0.2972,0.323488,0.6227,221.61,False
2158,247,2,12,13,236.46,0.1958,0.640824,0.614,331.33,False
2159,247,2,11,12,88.14,0.6989,0.002646,0.6012,806.09,True
2160,247,2,9,10,84.52,0.6832,0.010745,0.6343,762.6,True
2161,247,2,6,7,65.6,0.2135,0.77588,0.6962,155.51,False
2162,247,2,9,10,81.45,0.7051,0.007571,0.6343,714.93,True
2163,247,2,7,8,65.63,0.6386,0.05187,0.6654,652.43,False
2164,247,2,30,31,82.44,0.0551,0.91418,0.4762,220.82,False
2165,247,2,5,6,56.47,0.3848,0.501014,0.6343,171.25,False
2166,247,2,4,5,89.06,0.7809,0.080289,0.5439,471.77,False
2167,247,2,1,2,94.35,1.0,0.512221,0.5124,217.1,False
2168,247,2,37,38,154.44,0.0526,0.90377,0.4098,346.08,False
2169,247,2,21,22,345.31,0.0813,0.872963,0.4205,160.01,False
2170,247,2,8,9,290.75,0.4747,0.166955,0.535,588.73,False
2171,247,2,8,9,297.71,0.364,0.358174,0.535,400.75,False
2172,247,2,8,9,230.66,0.1063,0.918413,0.535,311.81,False
2173,247,2,7,8,26.58,0.6101,0.069172,0.5733,2.47,False
2174,247,2,6,7,346.5,0.2179,0.767664,0.6046,295.78,False
2175,247,2,5,6,322.64,0.4932,0.312546,0.6359,295.02,False
2176,247,2,3,4,285.82,0.8318,0.124133,0.5733,359.58,False
2177,247,2,9,10,77.9,0.2823,0.501141,0.3714,825.33,False
2178,247,2,3,4,323.04,0.1617,0.93575,0.4119,233.14,False
2179,247,2,3,4,95.46,0.9613,0.047974,0.4205,213.29,False
2180,247,2,6,7,96.44,0.4871,0.250267,0.3917,338.5,False
2181,247,2,4,5,87.78,0.5827,0.274059,0.3481,162.0,False
2182,248,0,13,14,81.2,0.2152,0.556808,0.8741,168.98,False
2183,248,0,18,19,15.14,0.3142,0.170153,0.8718,246.31,False
2184,248,0,18,19,53.62,0.2779,0.252089,0.8718,91.87,False
2185,248,0,52,53,133.97,0.1228,0.458693,0.8708,461.11,False
2186,248,0,22,23,97.83,0.1832,0.482857,0.8527,130.38,False
2187,248,0,24,25,100.53,0.143,0.616873,0.8527,97.99,False
2188,248,0,19,20,147.47,0.1243,0.750453,0.8451,102.82,False
2189,248,0,59,60,148.5,0.0652,0.779396,0.8731,722.47,False
2190,248,0,48,49,114.1,0.0343,0.94552,0.8721,459.14,False
2191,248,0,14,15,52.55,0.3314,0.217799,0.7909,92.59,False
2192,248,0,6,7,41.87,0.0557,0.983017,0.7591,62.53,False
2193,248,0,34,35,123.85,0.0655,0.865915,0.8748,808.38,False
2194,248,0,9,10,75.92,0.2506,0.581387,0.8451,37.05,False
2195,248,0,4,5,78.0,0.5115,0.376408,0.8107,28.29,False
2196,248,0,12,13,323.84,0.0561,0.964394,0.8681,6.58,False
2197,248,0,28,29,28.69,0.0865,0.813559,0.8735,549.44,False
2198,248,0,13,14,313.75,0.2169,0.55152,0.8811,30.35,False
2199,248,0,21,22,207.04,0.2204,0.365048,0.878,108.99,False
2200,248,0,18,19,165.32,0.0797,0.894536,0.8773,297.84,False
2201,248,0,11,12,189.59,0.2274,0.576804,0.8795,76.67,False
2202,248,0,19,20,197.79,0.2279,0.377891,0.878,111.23,False
2203,248,0,16,17,246.08,0.1647,0.654881,0.8773,59.8,False
2204,248,0,19,20,306.44,0.2023,0.465262,0.878,3.35,False
2205,248,0,19,20,293.93,0.2833,0.219798,0.878,52.16,False
2206,248,0,19,20,282.93,0.2457,0.321811,0.878,3.57,False
2207,248,0,16,17,303.17,0.1341,0.755899,0.8773,104.96,False
2208,248,0,19,20,107.15,0.0909,0.858051,0.878,111.75,False
2209,249,0,33,34,106.36,0.2245,0.190283,0.7906,719.56,False
2210,249,0,17,18,94.48,0.4024,0.061736,0.7692,318.1,False
2211,249,0,15,16,133.86,0.2515,0.393908,0.7726,256.03,False
2212,249,0,13,14,98.35,0.1883,0.639306,0.7906,32.57,False
2213,249,0,6,7,90.04,0.5887,0.124191,0.7816,187.48,False
2214,249,0,11,12,75.82,0.3145,0.344869,0.7906,126.95,False
2215,249,0,13,14,144.86,0.2409,0.479078,0.7906,38.57,False
2216,249,0,41,42,259.03,0.095,0.693156,0.8683,228.4,False
2217,249,0,7,8,82.63,0.3411,0.459071,0.8075,185.22,False
2218,249,0,10,11,80.7,0.2002,0.680712,0.8253,409.07,False
2219,249,0,11,12,97.94,0.4817,0.075246,0.8075,287.92,False
2220,249,0,4,5,80.92,0.9561,0.013647,0.6928,302.49,False
2221,249,0,6,7,97.06,0.3334,0.533455,0.7201,312.02,False
2222,249,0,3,4,87.59,0.9992,0.033617,0.7692,116.95,False
2223,249,0,16,17,306.12,0.2803,0.2889,0.9079,299.1,False
2224,249,0,25,26,303.52,0.1888,0.414416,0.8931,335.32,False
2225,249,0,21,22,96.46,0.0624,0.923203,0.8931,162.9,False
2226,249,0,0,1,,0.0,1.0,0.0,0.0,False
2227,249,0,16,17,141.08,0.0815,0.901989,0.9019,237.23,False
2228,249,0,13,14,246.16,0.227,0.520859,0.9105,219.3,False
2229,249,0,21,22,266.52,0.0437,0.961602,0.8985,307.26,False
2230,249,0,18,19,275.87,0.331,0.13923,0.8958,155.36,False
2231,249,0,12,13,285.6,0.3987,0.14913,0.9122,355.99,False
2232,249,0,16,17,300.31,0.1119,0.823136,0.9019,241.89,False
2233,249,0,11,12,281.18,0.533,0.040136,0.9139,367.31,True
2234,249,0,22,23,314.05,0.2803,0.178643,0.8958,405.73,False
2235,249,0,9,10,6.55,0.3638,0.312606,0.9271,155.17,False
2236,249,0,16,17,300.11,0.2017,0.5288,0.8958,266.25,False
2237,249,0,7,8,247.92,0.2628,0.633219,0.9271,3.17,False
2238,249,0,15,16,352.9,0.1739,0.642907,0.8985,334.62,False
2239,249,0,15,16,246.01,0.2578,0.375331,0.8985,197.92,False
2240,249,0,20,21,264.38,0.1441,0.665455,0.9002,347.25,False
2241,249,0,16,17,261.64,0.3331,0.170582,0.9005,190.09,False
2242,249,0,15,16,263.22,0.5828,0.00445,0.8856,478.83,True
2243,249,0,4,5,267.71,0.6086,0.240692,0.865,151.35,False
2244,249,0,4,5,275.42,0.4975,0.398105,0.8519,124.43,False
2245,250,0,36,37,256.91,0.3385,0.015139,0.8204,511.63,False
2246,250,0,16,17,285.7,0.3483,0.143787,0.8431,423.05,False
2247,250,0,20,21,292.53,0.2157,0.399357,0.864,401.85,False
2248,250,0,18,19,287.56,0.139,0.711766,0.8879,252.76,False
2249,250,0,11,12,277.32,0.3618,0.241609,0.8826,348.55,False
2250,250,0,12,13,312.88,0.4274,0.110715,0.8848,311.36,False
2251,250,0,18,19,258.81,0.3886,0.064119,0.8919,187.57,False
2252,250,0,17,18,287.6,0.3693,0.097273,0.8887,143.07,False
2253,250,0,10,11,290.39,0.4466,0.13617,0.8879,252.17,False
2254,250,0,5,6,264.78,0.9679,0.002539,0.8826,341.97,True
2255,250,0,6,7,269.02,0.6331,0.086147,0.8848,250.69,False
2256,250,0,5,6,284.66,0.6805,0.094673,0.8355,318.01,False
2257,250,0,16,17,276.59,0.3991,0.076439,0.8962,345.93,False
2258,250,0,28,29,268.62,0.1271,0.64008,0.89,370.79,False
2259,250,0,12,13,325.49,0.2536,0.471515,0.8911,336.28,False
2260,250,0,15,16,298.44,0.4152,0.073326,0.8952,227.72,False
2261,250,0,7,8,282.01,0.6022,0.074707,0.887,376.17,False
2262,250,0,10,11,290.44,0.3593,0.281749,0.9017,378.3,False
2263,250,0,4,5,241.07,0.7298,0.116691,0.9017,347.46,False
2264,250,0,4,5,278.01,0.5153,0.370463,0.8768,163.19,False
2265,250,0,8,9,256.91,0.6418,0.031501,0.9105,384.84,True
2266,250,0,5,6,260.81,0.2279,0.788785,0.9129,204.35,False
2267,250,0,9,10,62.08,0.5851,0.0412,0.8755,360.52,True
2268,250,0,8,9,91.29,0.1213,0.895015,0.8843,608.97,False
2269,250,0,9,10,100.82,0.3233,0.401814,0.8755,106.38,False
2270,250,0,9,10,91.01,0.3734,0.29306,0.8755,102.62,False
2271,250,0,8,9,119.25,0.4384,0.220266,0.8843,384.77,False
2272,250,0,13,14,73.86,0.1842,0.65199,0.8744,445.66,False
2273,250,0,11,12,110.52,0.2332,0.560484,0.8755,358.27,False
2274,250,0,7,8,351.51,0.4916,0.188152,0.8755,313.15,False
2275,250,0,8,9,120.55,0.2523,0.615671,0.8843,337.69,False
2276,250,0,12,13,92.24,0.3381,0.258638,0.875,592.21,False
2277,250,0,8,9,88.24,0.4617,0.184997,0.8843,444.8,False
2278,250,0,7,8,84.87,0.7009,0.025626,0.8755,596.48,True
2279,250,0,7,8,78.31,0.5682,0.101963,0.8755,142.43,False
2280,250,0,9,10,92.35,0.3346,0.375797,0.8744,58.48,False
2281,250,0,12,13,101.39,0.4634,0.073502,0.7782,645.84,False
2282,250,0,5,6,118.59,0.6101,0.158148,0.8077,604.36,False
2283,250,0,3,4,61.86,0.3369,0.746029,0.8077,138.95,False
2284,250,0,3,4,56.7,0.3572,0.718798,0.8077,379.09,False
2285,250,0,1,2,86.99,1.0,0.512221,0.8077,191.36,False
2286,251,0,56,57,264.35,0.0892,0.64216,0.8488,23.87,False
2287,251,0,9,10,300.01,0.6188,0.026982,0.8701,360.26,True
2288,251,0,25,26,280.08,0.267,0.168966,0.8701,460.71,False
2289,251,0,5,6,275.15,0.9887,0.001484,0.8668,290.64,True
2290,251,0,17,18,282.62,0.4126,0.053152,0.8887,636.8,False
2291,251,0,19,20,296.44,0.372,0.070443,0.882,254.19,False
2292,251,0,14,15,268.77,0.548,0.012295,0.8854,636.3,True
2293,251,0,9,10,244.82,0.6003,0.034169,0.8887,213.49,True
2294,251,0,22,23,266.6,0.2653,0.214458,0.8586,770.12,False
2295,251,0,9,10,215.36,0.2692,0.534189,0.8887,137.51,False
2296,251,0,16,17,228.04,0.1987,0.539078,0.8782,183.74,False
2297,251,0,19,20,75.13,0.6616,9.5e-05,0.8701,94.81,True
2298,251,0,7,8,245.15,0.3263,0.491335,0.912,218.2,False
2299,251,0,5,6,321.72,0.2371,0.773489,0.8887,60.62,False
2300,251,0,16,17,220.71,0.2522,0.367351,0.8678,242.67,False
2301,251,0,15,16,287.34,0.2242,0.478014,0.8744,73.37,False
2302,251,0,19,20,30.99,0.2108,0.435463,0.8559,8.46,False
2303,251,0,18,19,241.88,0.2239,0.411316,0.8469,634.49,False
2304,251,0,13,14,283.04,0.3886,0.140638,0.8379,593.11,False
2305,251,0,40,41,67.99,0.0996,0.674944,0.842,503.32,False
2306,251,0,3,4,286.87,0.3331,0.75105,0.9369,72.83,False
2307,251,0,10,11,270.46,0.4557,0.124855,0.808,622.54,False
2308,251,0,17,18,98.5,0.4724,0.02013,0.851,1285.83,False
2309,251,0,26,27,93.84,0.2297,0.255902,0.8503,1226.74,False
2310,251,0,17,18,102.5,0.2508,0.348534,0.851,586.79,False
2311,251,0,12,13,121.25,0.1363,0.806738,0.8698,71.08,False
2312,251,0,16,17,119.66,0.2827,0.282581,0.8542,1154.09,False
2313,251,0,17,18,94.5,0.1178,0.794648,0.851,448.74,False
2314,251,0,6,7,86.2,0.1373,0.900895,0.8753,386.86,False
2315,251,0,3,4,2.21,0.2474,0.855286,0.8746,205.29,False
2316,251,0,5,6,75.37,0.6177,0.15023,0.8945,583.66,False
2317,251,0,4,5,107.17,0.5139,0.372593,0.9081,389.44,False
2318,251,0,10,11,57.35,0.4409,0.143622,0.852,354.67,False
2319,251,0,7,8,71.93,0.2021,0.764539,0.8651,558.67,False
2320,251,0,8,9,67.17,0.7193,0.011016,0.8279,617.8,True
2321,251,0,16,17,73.44,0.821,2e-06,0.8484,1263.2,True
2322,251,0,3,4,118.47,0.3092,0.782091,0.8651,138.74,False
2323,251,0,1,2,75.04,1.0,0.512221,0.7618,148.09,False
2324,251,0,14,15,260.02,0.3161,0.250698,0.8397,34.97,False
2325,252,0,19,20,294.68,0.4179,0.034015,0.9038,1014.57,False
2326,252,0,27,28,291.17,0.1408,0.589772,0.9114,1014.2,False
2327,252,0,27,28,292.09,0.4793,0.001536,0.9114,989.44,False
2328,252,0,25,26,289.28,0.2969,0.109945,0.9114,718.67,False
2329,252,0,27,28,234.05,0.2749,0.129826,0.9114,691.42,False
2330,252,0,16,17,283.81,0.1933,0.55721,0.9076,92.77,False
2331,252,0,22,23,264.87,0.3415,0.075583,0.9114,1020.98,False
2332,252,0,20,21,317.61,0.2076,0.427636,0.9127,719.19,False
2333,252,0,11,12,267.41,0.5995,0.015525,0.9114,447.76,True
2334,252,0,11,12,276.0,0.4409,0.117019,0.9114,438.84,False
2335,252,0,8,9,284.54,0.5762,0.065964,0.9199,387.5,False
2336,252,0,44,45,210.06,0.0143,0.991153,0.8848,105.02,False
2337,252,0,10,11,280.18,0.1934,0.698492,0.9147,419.77,False
2338,252,0,18,19,58.73,0.471,0.016295,0.9161,11.0,False
2339,252,0,4,5,273.44,0.966,0.011896,0.9199,242.54,False
2340,252,0,15,16,249.96,0.2398,0.429249,0.9114,439.31,False
2341,252,0,7,8,294.33,0.6353,0.053734,0.9114,457.65,False
2342,252,0,3,4,288.28,0.3333,0.750854,0.9114,28.29,False
2343,252,0,7,8,271.5,0.4974,0.18043,0.9114,442.45,False
2344,252,0,10,11,269.08,0.4797,0.098339,0.9127,558.69,False
2345,252,0,7,8,263.11,0.4369,0.272168,0.9141,446.2,False
2346,252,0,8,9,274.88,0.8219,0.001765,0.9094,443.62,True
2347,252,0,28,29,110.94,0.2711,0.127609,0.8808,1023.74,False
2348,252,0,11,12,75.12,0.2368,0.550428,0.8674,450.85,False
2349,252,0,17,18,80.95,0.2552,0.335439,0.8674,427.49,False
2350,252,0,29,30,54.67,0.074,0.855358,0.8731,826.29,False
2351,252,0,8,9,118.7,0.418,0.254412,0.8597,378.02,False
2352,252,0,17,18,173.52,0.2486,0.354999,0.8674,22.45,False
2353,252,0,4,5,145.73,0.0455,0.992738,0.8883,102.71,False
2354,252,0,24,25,95.81,0.4156,0.014307,0.8948,1030.07,False
2355,252,0,19,20,85.5,0.2585,0.284567,0.8936,542.75,False
2356,252,0,9,10,98.9,0.5334,0.073869,0.8192,452.04,False
2357,252,0,3,4,162.57,0.2901,0.80584,0.9091,127.13,False
2358,252,0,20,21,104.34,0.5635,0.001147,0.8948,986.15,True
2359,252,0,13,14,113.41,0.1246,0.822937,0.8731,302.14,False
2360,252,0,5,6,88.69,0.9044,0.008266,0.8031,406.82,True
2361,252,0,4,5,79.85,0.515,0.371058,0.7805,382.9,False
2362,252,0,20,21,111.67,0.3968,0.040832,0.8948,977.67,False
2363,252,0,6,7,89.92,0.2961,0.610821,0.8818,378.36,False
2364,252,0,5,6,95.85,0.544,0.238108,0.9024,178.12,False
