tracklet_id,flight_id,cls,n_steps,n_obs,mean_dir_deg,R,rayleigh_p,median_inlier,disp_px,trusted
1592,177,0,3,4,342.07,0.2345,0.869107,0.9148,51.71,False
1593,177,0,19,20,359.67,0.1159,0.779251,0.9147,238.05,False
1594,177,0,16,17,82.14,0.3174,0.201631,0.9143,143.19,False
1595,177,0,21,22,84.56,0.1922,0.465847,0.9007,236.26,False
1596,177,0,5,6,101.25,0.2009,0.832112,0.9147,4.37,False
1597,177,0,15,16,63.15,0.4798,0.028813,0.9007,430.13,False
1598,177,0,14,15,91.49,0.3383,0.203918,0.8839,234.2,False
1599,177,0,12,13,181.51,0.1361,0.807244,0.8792,4.26,False
1600,177,0,1,2,86.22,1.0,0.512221,0.8744,3.15,False
1601,178,0,5,6,123.44,0.2415,0.765852,0.8243,56.73,False
1602,178,0,6,7,154.76,0.5451,0.171437,0.8313,777.87,False
1603,178,0,13,14,143.82,0.5461,0.017593,0.8077,723.45,True
1604,178,0,4,5,109.76,0.476,0.432148,0.8313,210.86,False
1605,178,0,7,8,144.89,0.1515,0.860436,0.8367,118.98,False
1606,178,0,7,8,339.15,0.1848,0.799239,0.8367,176.19,False
1607,178,0,4,5,99.36,0.4575,0.462318,0.8459,215.7,False
1608,178,0,8,9,54.98,0.11,0.912953,0.8352,152.66,False
1609,178,0,4,5,110.78,0.4652,0.449779,0.8459,29.9,False
1610,178,0,6,7,83.62,0.4919,0.243071,0.8375,74.61,False
1611,178,0,29,30,292.42,0.1784,0.400766,0.8435,1536.76,False
1612,178,0,2,3,131.75,0.6022,0.550844,0.8436,141.27,False
1613,178,0,15,16,296.16,0.1987,0.561032,0.8696,67.18,False
1614,178,0,13,14,311.09,0.218,0.548224,0.8696,138.1,False
1615,178,0,15,16,322.62,0.2706,0.339212,0.8696,104.92,False
1616,178,0,40,41,293.13,0.2605,0.06538,0.855,2352.24,False
1617,178,0,15,16,313.36,0.319,0.220103,0.8696,73.66,False
1618,178,0,15,16,280.87,0.2723,0.334593,0.8696,16.64,False
1619,178,0,23,24,337.08,0.2962,0.132888,0.8544,918.28,False
1620,178,0,7,8,353.92,0.4614,0.232286,0.8715,229.68,False
1621,178,0,23,24,327.8,0.3205,0.093215,0.8544,980.92,False
1622,178,0,10,11,328.62,0.4118,0.186113,0.868,171.19,False
1623,178,0,12,13,8.53,0.3862,0.168371,0.868,10.98,False
1624,178,0,13,14,359.41,0.4938,0.038774,0.8645,9.72,False
1625,178,0,6,7,334.14,0.2549,0.695304,0.8849,256.99,False
1626,178,0,3,4,289.31,0.333,0.751273,0.9052,23.9,False
1627,178,0,3,4,114.41,0.3302,0.754904,0.9052,2.83,False
1628,178,0,9,10,85.35,0.5098,0.09416,0.8544,278.84,False
1629,178,0,16,17,146.63,0.1463,0.716362,0.8441,129.08,False
1630,178,0,13,14,103.0,0.1052,0.870475,0.8444,210.48,False
1631,178,0,10,11,92.04,0.3813,0.238697,0.8441,132.97,False
1632,178,0,14,15,113.74,0.3185,0.245348,0.8437,130.48,False
1633,178,0,14,15,195.29,0.1973,0.58812,0.8437,154.92,False
1634,178,0,12,13,83.0,0.289,0.374996,0.8412,64.78,False
1635,179,1,52,53,323.19,0.2118,0.096597,0.6256,1831.82,False
1636,179,1,22,23,102.83,0.2483,0.260226,0.6745,825.55,False
1637,179,1,30,31,294.75,0.2092,0.271107,0.6257,661.4,False
1638,179,1,10,11,30.97,0.5564,0.041043,0.6016,26.54,True
1639,180,1,32,33,128.16,0.1608,0.440461,0.4429,777.95,False
1640,180,1,7,8,215.31,0.512,0.161666,0.4966,15.23,False
1641,180,1,33,34,54.62,0.531,4.9e-05,0.4771,83.8,False
1642,180,1,21,22,55.47,0.2371,0.310625,0.5131,896.9,False
1643,181,1,39,40,4.53,0.1317,0.511609,0.6426,1618.32,False
1644,181,1,9,10,203.07,0.4512,0.161653,0.6117,13.91,False
1645,181,1,35,36,48.26,0.1879,0.292792,0.6305,999.51,False
1646,181,1,9,10,332.61,0.158,0.807665,0.5789,3.59,False
1647,182,1,39,40,40.86,0.3546,0.006738,0.6515,1156.26,False
1648,182,1,7,8,202.43,0.8866,0.001114,0.6851,26.73,True
1649,182,1,12,13,23.6,0.3529,0.228091,0.6786,5.12,False
1650,182,1,25,26,37.61,0.1708,0.486643,0.6162,774.34,False
1651,182,1,9,10,164.75,0.2432,0.60021,0.6993,7.35,False
1652,183,1,55,56,74.55,0.1319,0.385707,0.5288,1044.12,False
1653,183,1,5,6,205.94,0.5019,0.299043,0.4513,17.73,False
1654,183,1,43,44,47.25,0.2936,0.023643,0.5281,1067.81,False
1655,183,1,7,8,338.06,0.398,0.342643,0.41,11.7,False
1656,184,1,61,62,43.47,0.249,0.022169,0.4164,520.07,False
1657,184,1,7,8,234.35,0.5677,0.102408,0.4589,14.22,False
1658,184,1,35,36,21.87,0.4226,0.001564,0.3965,95.48,False
1659,184,1,0,1,,0.0,1.0,0.0,0.0,False
1660,184,1,11,12,196.11,0.7157,0.00186,0.3869,1167.95,False
1661,185,1,27,28,33.16,0.548,0.000173,0.4126,194.66,False
1662,185,1,7,8,114.99,0.1964,0.776264,0.3957,13.39,False
1663,185,1,9,10,34.14,0.7236,0.005521,0.429,56.92,False
1664,186,1,29,30,251.24,0.6224,4e-06,0.5649,1997.54,True
1665,186,1,10,11,240.72,0.2374,0.581071,0.569,111.29,False
1666,186,1,46,47,19.78,0.2436,0.064566,0.4613,699.09,False
1667,186,1,12,13,53.91,0.3929,0.157939,0.4613,84.51,False
1668,187,1,31,32,211.36,0.1464,0.518251,0.5656,1336.84,False
1669,187,1,47,48,102.78,0.1974,0.16043,0.4524,1150.34,False
1670,187,1,21,22,73.88,0.3167,0.121306,0.5993,578.07,False
1671,188,0,5,6,4.75,0.4588,0.368619,0.6149,105.53,False
1672,188,0,38,39,90.9,0.0426,0.934258,0.9083,120.22,False
1673,188,0,49,50,325.18,0.0102,0.99494,0.9148,80.11,False
1674,188,0,28,29,36.03,0.2505,0.173299,0.9205,145.96,False
1675,188,0,49,50,330.57,0.1433,0.367548,0.9139,34.37,False
1676,188,0,37,38,117.94,0.0883,0.751823,0.9199,9.21,False
1677,188,0,17,18,78.05,0.2122,0.471687,0.8952,6.02,False
1678,188,0,13,14,91.04,0.2256,0.52515,0.8921,11.7,False
1679,189,0,28,29,326.2,0.0845,0.821569,0.9269,662.81,False
1680,189,0,8,9,263.56,0.8536,0.000839,0.9459,381.94,True
1681,189,0,8,9,324.92,0.3298,0.432495,0.9459,533.76,False
1682,189,0,8,9,278.41,0.2038,0.729858,0.9459,164.75,False
1683,189,0,19,20,129.8,0.227,0.380626,0.9261,281.19,False
1684,189,0,10,11,227.54,0.0423,0.983126,0.9176,274.33,False
1685,189,0,7,8,0.05,0.2087,0.751001,0.9276,162.69,False
1686,189,0,44,45,146.12,0.0903,0.700622,0.6157,2724.9,False
1687,189,0,1,2,286.11,1.0,0.512221,0.8402,9.84,False
1688,189,0,2,3,284.78,0.9403,0.184993,0.7319,5.21,False
1689,189,0,5,6,66.89,0.6234,0.144516,0.9286,389.82,False
1690,189,0,1,2,89.54,1.0,0.512221,0.9522,4.54,False
1691,189,0,22,23,295.95,0.2063,0.396686,0.5261,39.25,False
1692,189,0,7,8,107.15,0.2634,0.631912,0.3605,28.14,False
1693,190,0,32,33,160.51,0.1177,0.645503,0.8775,81.46,False
1694,190,0,8,9,235.56,0.3618,0.362731,0.7979,45.06,False
1695,190,0,15,16,105.04,0.0865,0.896956,0.931,313.19,False
1696,190,0,29,30,212.1,0.049,0.933916,0.9232,312.88,False
1697,190,0,33,34,341.35,0.0673,0.862921,0.9095,6.39,False
1698,190,0,5,6,261.69,0.4572,0.371313,0.9263,8.75,False
1699,190,0,8,9,123.28,0.5969,0.052966,0.9108,3693.94,False
1700,190,0,1,2,192.12,1.0,0.512221,0.9045,210.91,False
1701,191,0,26,27,266.54,0.3246,0.063256,0.9232,105.52,False
1702,191,0,21,22,264.04,0.2779,0.199051,0.9162,40.28,False
1703,191,0,56,57,11.32,0.1297,0.391804,0.9205,2985.81,False
1704,191,0,40,41,321.26,0.0828,0.762592,0.936,297.45,False
1705,191,0,5,6,224.56,0.8699,0.013574,0.962,3.84,False
1706,192,0,8,9,170.79,0.0758,0.957739,0.851,4.19,False
1707,192,0,32,33,246.65,0.1981,0.287113,0.8139,1066.74,False
1708,192,0,16,17,248.93,0.2819,0.284627,0.9093,616.13,False
1709,192,0,6,7,213.8,0.3585,0.48209,0.8542,279.59,False
1710,192,0,7,8,280.5,0.2615,0.63622,0.8629,160.65,False
1711,192,0,6,7,91.38,0.0976,0.948708,0.9139,75.36,False
1712,192,0,9,10,184.13,0.0172,0.997473,0.883,3.21,False
1713,192,0,21,22,222.82,0.4141,0.02534,0.53,3246.46,False
1714,192,0,10,11,184.8,0.319,0.370901,0.6895,5246.58,False
1715,193,0,29,30,271.37,0.0746,0.853205,0.8613,651.98,False
1716,193,0,19,20,282.35,0.2644,0.268102,0.9138,240.1,False
1717,193,0,37,38,240.02,0.1133,0.625038,0.7162,784.95,False
1718,193,0,3,4,108.1,0.3647,0.708428,0.9138,3.79,False
1719,193,0,17,18,104.72,0.2855,0.25344,0.35,844.26,False
1720,193,0,1,2,301.93,1.0,0.512221,0.44,2.27,False
1721,194,0,17,18,223.11,0.1603,0.652526,0.8965,9.41,False
1722,194,0,26,27,259.29,0.0815,0.844102,0.8468,495.29,False
1723,194,0,8,9,121.67,0.5909,0.056466,0.9502,17.05,False
1724,194,0,1,2,91.35,1.0,0.512221,0.9473,5.54,False
1725,194,0,8,9,93.9,0.1201,0.896957,0.5583,218.01,False
1726,194,0,2,3,316.95,0.4294,0.746862,0.612,111.64,False
1727,194,0,3,4,255.92,0.5068,0.504361,0.6731,12.67,False
1728,194,0,13,14,265.28,0.4337,0.084753,0.7773,187.81,False
1729,194,0,5,6,102.29,0.146,0.907804,0.2,965.55,False
1730,194,0,2,3,289.86,0.0133,0.999729,0.4563,4.64,False
1731,195,0,15,16,161.75,0.2483,0.403302,0.8547,425.34,False
1732,195,0,19,20,96.38,0.4879,0.009159,0.8426,401.25,False
1733,195,0,3,4,55.08,0.2468,0.855871,0.9115,2.14,False
1734,195,0,7,8,101.88,0.2164,0.734848,0.9516,4.0,False
1735,195,0,1,2,12.72,1.0,0.512221,0.8547,3.64,False
1736,195,0,7,8,31.81,0.3302,0.482833,0.9516,477.44,False
1737,195,0,14,15,295.7,0.306,0.274195,0.7621,1700.31,False
1738,195,0,7,8,228.9,0.3666,0.405322,0.8604,730.0,False
1739,195,0,18,19,233.48,0.3689,0.085007,0.7946,783.44,False
1740,195,0,3,4,285.74,0.9992,0.033623,0.855,21.88,False
1741,195,0,16,17,87.62,0.1143,0.8162,0.5361,2581.59,False
1742,195,0,1,2,357.69,1.0,0.512221,0.4375,253.24,False
1743,196,0,23,24,212.75,0.0239,0.987273,0.9191,639.51,False
1744,196,0,20,21,306.39,0.2765,0.218815,0.8782,1282.88,False
1745,196,0,11,12,142.99,0.177,0.717834,0.9267,7.75,False
1746,196,0,14,15,42.01,0.4479,0.057685,0.7933,1211.69,False
1747,196,0,1,2,47.93,1.0,0.512221,0.8601,3.38,False
1748,196,0,3,4,322.38,0.8954,0.081165,0.7834,18.48,False
1749,196,0,13,14,238.58,0.3505,0.205205,0.6296,903.28,False
1750,196,0,10,11,100.17,0.0809,0.939553,0.6269,105.56,False
1751,197,0,9,10,22.66,0.6557,0.016227,0.948,10.07,True
1752,197,0,19,20,2.04,0.242,0.333179,0.9035,479.13,False
1753,197,0,26,27,158.26,0.2351,0.23955,0.8711,2398.89,False
1754,197,0,5,6,80.97,0.2122,0.814343,0.9132,6.16,False
1755,197,0,4,5,2.65,0.4321,0.504413,0.8104,6.04,False
